Close,7_Day_Moving_Average,30_Day_Moving_Average,60_Day_Moving_Average,90_Day_Moving_Average,daily_return,rolling_return_1y,rolling_return_2y,rolling_return_3y
6646.2,6523.007142857144,6408.2,6109.291666666667,5821.003888888889,-0.0015323598341445699,,,
6419.75,6572.692857142857,6426.318333333333,6124.620833333333,5839.73,-0.03407210135114802,,,
6312.75,6579.8,6434.425,6137.573333333333,5856.082222222222,-0.016667315705440222,,,
6289.35,6566.185714285714,6439.706666666667,6149.015833333333,5873.403333333334,-0.0037067838897468786,,,
6156.7,6524.257142857142,6444.13,6159.8325,5890.321666666666,-0.02109120974345524,,,
6309.85,6452.057142857142,6441.145,6167.423333333334,5905.016666666666,0.024875339061510404,,,
6481.5,6398.714285714285,6444.83,6176.931666666667,5920.971666666666,0.027203499290791244,,,
6473.95,6373.728571428573,6453.3566666666675,6187.7908333333335,5939.110555555555,-0.001164853814703437,,,
6481.45,6349.121428571429,6458.9783333333335,6198.030833333334,5956.556666666666,0.0011584890213856003,,,
6530.1,6357.935714285714,6463.3966666666665,6208.954166666666,5973.900555555556,0.007506036457891385,,,
6525.0,6388.9857142857145,6467.753333333333,6220.526666666667,5991.001666666667,-0.0007809987595902568,,,
6560.7,6422.650000000001,6470.361666666667,6232.6641666666665,6007.349444444444,0.005471264367816087,,,
6525.1,6480.364285714286,6472.236666666667,6245.588333333333,6022.469444444445,-0.005426250247686948,,,
6517.95,6511.114285714285,6472.191666666667,6258.974166666667,6036.42,-0.001095768647223827,,,
6502.45,6516.321428571428,6470.796666666666,6272.568333333333,6049.89111111111,-0.0023780483127363583,,,
6469.65,6520.392857142857,6468.531666666667,6285.528333333334,6063.327777777778,-0.0050442525509616365,,,
6439.25,6518.7071428571435,6463.873333333334,6296.835,6075.372222222222,-0.004698863153339006,,,
6429.15,6505.728571428571,6466.446666666667,6306.7375,6086.81,-0.0015685056489498361,,,
6331.65,6492.035714285715,6467.068333333333,6316.333333333333,6098.421111111112,-0.015165301789505592,,,
6396.0,6459.314285714286,6461.233333333334,6324.334166666667,6108.285555555556,0.010163227594702784,,,
6434.55,6440.871428571429,6455.695000000001,6332.725833333334,6119.621666666668,0.006027204502814243,,,
6468.1,6428.957142857143,6454.851666666667,6341.979166666667,6130.827222222221,0.0052140398318452075,,,
6480.15,6424.05,6456.633333333333,6352.900833333333,6143.034444444445,0.001862989131274917,,,
6524.6,6425.55,6461.411666666667,6363.3125,6155.041111111111,0.0068594091186162665,,,
6568.75,6437.742857142856,6468.951666666666,6374.038333333333,6167.336111111111,0.006766698341660771,,,
6473.55,6457.685714285713,6475.576666666666,6386.234166666666,6179.391111111112,-0.014492863939105538,,,
6546.65,6477.9571428571435,6477.76,6396.348333333332,6189.615555555556,0.011292104023294725,,,
6493.25,6499.478571428573,6476.553333333333,6407.619166666667,6199.694444444444,-0.008156843576485606,,,
6469.3,6507.864285714286,6470.925,6417.015,6208.172222222222,-0.003688445693604825,,,
6494.7,6508.035714285715,6463.793333333333,6425.5008333333335,6217.076111111112,0.003926236223393609,,,
6507.25,6510.114285714286,6458.403333333334,6433.301666666666,6225.662222222222,0.0019323448350192507,,,
6555.7,6507.635714285715,6453.7716666666665,6440.045,6234.337777777778,0.007445541511391207,,,
6588.35,6505.771428571429,6458.303333333333,6446.364166666667,6244.483333333334,0.0049803987369769764,,,
6703.75,6522.171428571428,6467.49,6453.598333333332,6255.173888888889,0.01751576646656594,,,
6748.45,6544.614285714285,6481.303333333332,6462.716666666666,6266.989444444445,0.006667909752004375,,,
6803.85,6581.071428571428,6501.028333333334,6471.086666666667,6278.625,0.008209292504204768,,,
6817.1,6628.864285714286,6517.495,6481.1625,6290.452777777778,0.0019474268245185389,,,
6834.6,6674.921428571428,6528.681666666667,6491.019166666667,6301.42111111111,0.0025670739757375216,,,
6870.65,6721.685714285713,6540.703333333333,6499.840833333334,6312.255000000001,0.0052746320194303475,,,
6935.2,6766.678571428572,6553.676666666667,6508.536666666667,6323.861666666666,0.009395035404219376,,,
6975.6,6816.228571428573,6567.179999999999,6517.466666666666,6336.077777777778,0.0058253547121929206,,,
